wm_item_sk,bottles_per_case,case_weight,case_volume,case_weight_uom,case_volume_uom,case_length,case_width,case_height,case_dimension_uom,site_id,wm_warehouse_cd,item_no,division_cd,division_desc,item_desc,item_size,case_price_amt,bottles_per_pallet,pallet_length,pallet_width,pallet_height,pallet_dimension_uom,max_pallet_stacked_qty,bottles_per_layer,bottle_weight,bottle_volume,pallet_weight,pallet_weight_uom,pallet_volume,pallet_volume_uom,cases_per_layer_qty,layers_per_pallet_qty,item_conveyable_ind,case_putaway_type_cd,bottle_length,bottle_width,bottle_height,bottle_dimension_uom,lpn_label_case_ind,heat_sensitive_ind,force_qualtiy_control_audit_ind,bulk_stack_off_set_cd,wcs_tote_cd,perm_assignment_cd,override_pick_type_cd,scm_item_status_cd,scm_item_status_desc,path_no,corp_suppl_sapvnd_num,vendor_product_no,category_cd,suppl_item_no_xref,scc_barcode,upc_barcode,bupc_barcode,crv_barcode,mon_barcode,ean_barcode,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
98989,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,593350,S,,MAKERS MARK BBN PS(TEJAS7237)108.6,750ML,36.1,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246500467,085246500460,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,0c3970dabcc8250d31fb929d44b83cd7
99963,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,572883,S,,WILD TURKEY KY SPIRIT SB(22-0291),750ML,37.4,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,29771,L,,20721059947507,721059947503,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,b40bc8baa259d60e8f528cdd640ede3e
124576,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,595693,S,,CHT ST JEAN CINQ CEPAGES 18,1.5L,101.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2018,105174,22990,W,,,089819765676,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,99f7ee10456297202cfbaea478ba3754
105394,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,577084,S,,CODIGO 1530 TEQ REP(ROCKNCONCEPT),1.0L,45.55,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,30163,L,,10859061006363,859061006366,,,,,2024-08-13 16:14:18,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3798514_20240813110032.txt,WMI,6c5aeb0d3ffb68884991c06e7f46559b
122158,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,549414,S,,MAESTRO DOBEL TEQ DIAM(SUPERM6413),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,105565,94,L,,10811538012093,811538012096,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,8455b612963d4488d84da24ec7b3803f
2248996,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,552617,S,,FEDELLOS DO COUTO BASTARDA 20,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2020,112349,33955,W,,,,,,,,2024-10-31 01:35:29,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4043935_20241030190037.txt,WMI,3e8c53fb3ae4b0d9ead4f48998e79293
132057,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,578352,S,,WATERBROOK SYRAH 21,750ML,25.75,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,102754,4998,W,,10848375001096,848375001099,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,e2269addeb9d5f4257705e099da6bb82
133343,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,629433,S,,BROWNE RED BLEND FOREST CV(SC)21SS,750ML,10.915,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,102754,20906,W,,10848375011101,848375011104,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,161ce62bd4e34cdba7b0e2a3c2acebae
128858,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,596136,C,,MAKERS MARK BBN PS(TWM7457)109.2,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,935631e7239aa880e2837253b1aa66e3
132703,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,625086,S,,CLOUDY BAY SAUVIGNON BLANC(SC)23SS,750ML,19.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2023,100464,6195,W,,10081753851726,081753809423,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,13b3a0411b8298496a61c8210950f852
120227,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,984558,B,,MACNAUGHTON CANADIAN WSKY 80,750ML,2.75,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,412,L,,10096749003379,096749003372,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,0bb53ed03015f361cb657e6a0f6ce828
669172,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,641586,S,,WILDERNESS TRAIL BBN(WESTCACHE),750ML,30.71,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,220094,L,,10852989005043,852989005046,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,a49316f8f81b5aa8938f76957a04fbfe
27700819,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,511746,S,,JIM BEAM BBN BLACK W/HIGHBALL MUG,750ML,13.33,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,13126,L,,10080686034510,080686034513,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,7d979e1bba4b7aae0a2abe1b0720bbbf
450934,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,639579,S,,CLINE ZINFANDEL ANCIENT VINES 22,750ML,9.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2022,101279,6630,W,,10098652300026,098652300029,,,,,2024-12-20 02:28:45,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4193673_20241219190037.txt,WMI,0c52c2f490e8754f1230c5e6ecf2530e
10669647,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,610033,S,,ELIJAH CRAIG BBN PB(PARISH)94,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100258,804,L,,10096749003850,096749003853,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,bdd2a3bcb276626553eab6167e0bfd8a
98168,10,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,934101,D,,KETEL ONE VOD BOTANIC CUC&MT10/12P,50ML,60.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,3563,L,,10085156850003,085156850006,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,19ed036942a12ce12f0c9016725948f8
123421,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,618103,N,,EL PINO CLUB P NOIR THE CUSP 21 SS,750ML,28.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,105174,51557,W,,20016236020013,016236020019,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,89cda37548d91361f6a339b964c49fec
112867,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,583970,S,,HIGH WEST RYE DBL(#27336)100.8,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100092,25113,L,,10854396005173,854396005176,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,8a70f2c363b9bffb655e6850e957bc68
120551,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,607757,S,,MAKERS MARK BBN PS(TWM#8335)108.8,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,771bcb941f80c5f7be9f346595adf99f
130137,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,544100,S,,JOSH CELLARS PINOT GRIS(SC)SS,750ML,7.6,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100564,6639,W,,10031259001453,031259004549,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,06b643a983f9eacbd0c650ca9c6d9024
12739227,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,548051,D,,CROWN ROYAL CAN HAND SB(BEELIN)103,750ML,32.91,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,437,L,,082000774662,082000773061,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,cf9a46f1f23a5574e1aa46f8cbeb227b
6548190,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,587879,S,,FEUDI S GREG GRECO DI TUFO 22,750ML,13.88,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2022,100402,6377,W,,08022888561109,086785371023,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,539bdd32671d72eb8f70a45fadee5ca5
2263403,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,630249,B,,ELIJAH CRAIG BBN PB(7009464)94,750ML,47.86,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,804,L,,10096749003867,096749003860,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,7e8470ad398c2374c69d4446a133b7e7
12802267,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,645478,S,,GUST PINOT NOIR PETALUMA GAP 22,750ML,20.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2022,101279,60835,W,,10860005553010,860005553013,,,,,2024-12-20 02:28:45,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4193673_20241219190037.txt,WMI,4c2bfec1e0ab86b4f56d883f147275ad
12488021,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,620528,B,,ELIJAH CRAIG BBN PB(7170820)131.4,750ML,45.62,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100258,804,L,,10096749003867,096749003860,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,a87939d2c33d21c5a7bdd2f8517a6798
100943,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,565833,S,,1792 BBN FULL PROOF(FWLIQ11082)125,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100690,20009,L,,20080660001153,080660001159,,,,,2024-08-03 13:16:24,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3773037_20240803080043.txt,WMI,fae70fcf224f9af8239f3ab82ae18ce8
123118,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,585579,S,,KNOB CREEK BBN SB SEL(JUBILAT)120,750ML,26.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100285,8845,L,,10080686016820,080686016823,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,6a50dff480b8336f04374318883b7c32
141336,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,PRE00039,,,Havelock 2023 Sauv Blanc,750ML,80.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,14,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2023,0,,W,,10800000000000,839000000000,,,,,2024-12-12 02:19:35,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4170354_20241211190040.txt,WMI,87a9ba07b4b92c0a821d3a746d6205b6
10698122,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,PRE0002M,,,Glassport 2021 Malbec,750ML,80.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,14,5,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,0,,W,,10800000000000,848000000000,,,,,2024-12-12 02:19:35,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4170354_20241211190040.txt,WMI,f731e047e341220f6fd799b6ccb9e156
113827,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,601502,F,,CODIGO 1530 TEQ REP(JOHNHOWISTEAK),1.0L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,30163,L,,10859061006363,859061006366,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,33e6fd430cd1737872a2b22e8ee126cf
117686,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,617839,S,,MAKERS MARK BBN PS(SALISH)109.9,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,001be2be29b1023c2073f28ffedcb40d
133663,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,633553,S,,RIONDO PROSECCO ROSE 21 SS,750ML,9.45,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,100402,10430,W,,20835655000082,835655000088,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,00d4aa116dd757497d2f04ad6666e4af
2086127,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,484621,D,,SMIRNOFF VOD SOURCED WATERMELON 60,750ML,9.58,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,28532,L,,10082000782091,082000782094,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,e1f334bbf260af70b7913a6e32decc56
2085807,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,415063,S,,BALCONES WSKY TRUE BLUE 100,750ML,26.63,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,30037,L,,,852757002062,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,c90b710ebd8fc7be71cd13d7ef29abb9
1444530,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,582385,S,,CLINE CAB SAUV ROCK CARVED 21,750ML,15.42,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,101279,6630,W,,10098652860018,098652860011,,,,,2024-12-20 02:28:45,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4193673_20241219190037.txt,WMI,818053992314417d89e089a8ab770983
10700929,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,896502,S,,BAROSSA VLY EST GSM(SC)SS,750ML,7.33,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,105187,2702,W,,19311347003127,851389006028,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,075e8285255fd803363d8c33043e737c
27708499,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,595076,S,,ANGELS ENVY BBN PS(COLUM230510)110,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10289,L,,10080480017689,080480986353,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,eec85f6214e55e45fe1a5424401b4a9b
12824985,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,647589,S,,CLINE CHARDONNAY NORTH COAST 23,750ML,7.5,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2023,101279,6630,W,,10098652190061,098652190064,,,,,2024-12-20 02:28:45,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4193673_20241219190037.txt,WMI,99b7994167b0df248e16fa3f61b08f7c
147752,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,FRC0000L,,,Super Gnario,750ML,124.,1,48.,40.,5.,inches,0,192,2.92,1.,1.,pounds,1.,cubic inches,14,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2023,0,,W,,,850066041376,,,,,2024-12-13 02:36:58,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4173395_20241212190036.txt,WMI,6ba0feec3f2a6a2dba6cca4fd3ff5171
10678600,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,936462,S,,PENDLETON CANADIAN 80 PAD(52),1.75L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,105565,12590,L,,44811538019372,811538019378,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,678c65259f1502cf809c8ce66ee36aae
213177,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,641983,S,,TEELING IRISH WSKY SB(NODA) BAR SS,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10313,L,,10840202264247,840202264240,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,bb35b5acf5f60da3a916241c454de56c
2179566,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,600893,S,,PATRON TEQ ANEJO BS(COSTCO #9)80,750ML,28.54,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003062,721733003068,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,e8a592b6c36e1ede48e9ef38b9abebe3
165857,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,451203,S,,STE MICHELLE SAMPLE SPARKLING,3.0L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100501,28696,W,,,,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,f86d35cd82ba2991ff7baa1b03103280
116403,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,641193,S,,PATRON TEQ REP BS(JIMMY'SONEDGE#5),750ML,26.37,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003055,721733003051,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,f7c64954e5a9431a68279f0bac1023aa
117041,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,597587,N,,BATTLE CREEK P NOIR UNCONDTION21SS,750ML,10.99,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,102754,20558,W,,10848375001669,848375001662,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,d965835bdf88f603a9c98250913ba279
107763,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,633550,E,,LOVEBLOCK PINOT NOIR(SC)22 SS,750ML,17.68,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2022,100402,10787,W,,10086891081493,086891081496,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,08cf8a524aa7df6b77dce15162a1529d
101689,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,630925,S,,KNOB CREEK BBN SB SEL(METMKT#18921,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,8845,L,,10080686016820,080686016823,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,c06b828186a9bccc76421b17e902e668
126942,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,636893,N,,MAESTRO DOBEL TEQ DIAM(G-DF6 #8457,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,105565,94,L,,10811538014271,811538014274,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,2923f34b6fb043e0e885f0df44fbb45a
